"GERMAN"	1
"GERMAN"	1
"GERMAN"	1
"COM LIT"	1
"ASTRON"	1
"ASTRON"	1
"PACS"	1
"FRENCH"	1
"FRENCH"	1
"FRENCH"	1
"FRENCH"	1
"HISTORY"	1
"PSYCH"	1
"ASTRON"	1
"ENGLISH"	1
"ESPM"	1
"ESPM"	1
"KOREAN"	1
"ESPM"	1
"POL SCI"	1
"MED ST"	1
"ASAMST"	1
"MCELLBI"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"MATH"	1
"MATH"	1
"MATH"	1
"IAS"	1
"ISF"	1
"IAS"	1
"LATAMST"	1
"IAS"	1
"THEATER"	1
"THEATER"	1
"ENE,RES"	1
"MBA"	1
"HISTORY"	1
"MCELLBI"	1
"MCELLBI"	1
"HISTORY"	1
"FRENCH"	1
"AFRICAM"	1
"AFRICAM"	1
"BIO ENG"	1
"LINGUIS"	1
"OPTOM"	1
"OPTOM"	1
"CIV ENG"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"FRENCH"	1
"FRENCH"	1
"FRENCH"	1
"INTEGBI"	1
"GMS"	1
"INTEGBI"	1
"INTEGBI"	1
"EL ENG"	1
"INTEGBI"	1
"EL ENG"	1
"VIETNMS"	1
"MBA"	1
"MBA"	1
"AST"	1
"CLASSIC"	1
"SLAVIC"	1
"ECON"	1
"MBA"	1
"MBA"	1
"VIS SCI"	1
"HISTART"	1
"HISTART"	1
"HISTART"	1
"UGBA"	1
"UGBA"	1
"UGBA"	1
"LINGUIS"	1
"LINGUIS"	1
"PHYSICS"	1
"UGBA"	1
"ART"	1
"ETH STD"	1
"MCELLBI"	1
"HISTORY"	1
"PB HLTH"	1
"ETH STD"	1
"S,SEASN"	1
"S,SEASN"	1
"MUSIC"	1
"MCELLBI"	1
"MCELLBI"	1
"MCELLBI"	1
"MCELLBI"	1
"MCELLBI"	1
"GWS"	1
"FRENCH"	1
"MBA"	1
"MBA"	1
"MBA"	1
"MBA"	1
"MBA"	1
"ETH STD"	1
"ETH STD"	1
"ETH STD"	1
"SCANDIN"	1
"SCANDIN"	1
"ANTHRO"	1
"ANTHRO"	1
"ANTHRO"	1
"ANTHRO"	1
"ANTHRO"	1
"ESPM"	1
"ESPM"	1
"ESPM"	1
"PUB POL"	1
"NWMEDIA"	1
"NWMEDIA"	1
"GERMAN"	1
"COMPSCI"	1
"ESPM"	1
"ESPM"	1
"ANTHRO"	1
"ANTHRO"	1
"POL SCI"	1
"PUB POL"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"NATAMST"	1
"NATAMST"	1
"SOCIOL"	1
"EDUC"	1
"EDUC"	1
"SOCIOL"	1
"SOCIOL"	1
"SOCIOL"	1
"PB HLTH"	1
"PB HLTH"	1
"CHM ENG"	1
"HISTART"	1
"HISTART"	1
"JAPAN"	1
"HISTART"	1
"JAPAN"	1
"ITALIAN"	1
"NE STUD"	1
"JAPAN"	1
"S ASIAN"	1
"INFO"	1
"INFO"	1
"INFO"	1
"INFO"	1
"INFO"	1
"INFO"	1
"GWS"	1
"COLWRIT"	1
"ECON"	1
"ECON"	1
"INTEGBI"	1
"INTEGBI"	1
"INTEGBI"	1
"EDUC"	1
"EDUC"	1
"POL SCI"	1
"INTEGBI"	1
"AFRICAM"	1
"PHILOS"	1
"INFO"	1
"INFO"	1
"LD ARCH"	1
"LD ARCH"	1
"LD ARCH"	1
"LD ARCH"	1
"LD ARCH"	1
"LD ARCH"	1
